x,y,z,yaw,velocity,change_flag
-198.979372,1.218176,0.00017,0.00446401498809,15.0,0
-197.979381964,1.22264000016,0.00017,0.00446401498809,15.0,0
-196.979391927,1.22710400032,0.00017,0.00446451498315,15.0,0
-195.979401893,1.23156850048,0.00017,0.00446426498561,15.0,0
-194.979411858,1.23603275063,0.00017,0.00446413998684,15.0,0
-193.979421822,1.24049687579,0.00017,0.00446407748746,15.0,0
-192.979431786,1.24496093845,0.00017,0.00446454623286,15.0,0
-191.979441752,1.24942546986,0.00017,0.00446428061045,15.0,0
-190.979451717,1.25388973564,0.00017,0.00446414779925,15.0,0
-189.979461682,1.25835386861,0.00017,0.00446408139366,15.0,0
-188.979471646,1.26281793518,0.00017,0.004464548186,15.0,0
-187.979481612,1.26728246853,0.00017,0.00446428158699,15.0,0
-186.979491577,1.27174673529,0.00017,0.00446414828752,15.0,0
-185.979501541,1.27621086875,0.00017,0.00446408163779,15.0,0
-184.979511505,1.28067493556,0.00017,0.00446454830809,15.0,0
-183.979521471,1.28513946904,0.00017,0.00446428164802,15.0,0
-182.979531436,1.28960373586,0.00017,0.00446414831802,15.0,0
-181.9795414,1.29406786935,0.00017,0.00446458164822,15.0,0
-180.979551366,1.29853243616,0.00017,0.00446429831807,15.0,0
-179.979561331,1.30299671965,0.00017,0.00446415665303,15.0,0
-178.979571296,1.30746086148,0.00017,0.00446408582054,15.0,0
-177.97958126,1.31192493247,0.00017,0.00446455039952,15.0,0
-176.979591226,1.31638946804,0.00017,0.00446428269371,15.0,0
-175.979601191,1.3208537359,0.00017,0.00446414660878,15.0,0
-174.979611155,1.32531786769,0.00017,0.00446414660878,15.0,0
-173.979621119,1.32978199947,0.00017,0.00446401498811,15.0,0
-172.979631083,1.33424599963,0.00017,0.00446501497808,15.0,0
-171.979641051,1.33871099977,0.00017,0.00446401498815,15.0,0
-170.979651015,1.34317499993,0.00017,0.00446401498809,15.0,0
-169.979660978,1.3476390001,0.00017,0.00446451498314,15.0,0
-168.979670944,1.35210350025,0.00017,0.00446426498561,15.0,0
-167.979680909,1.35656775041,0.00017,0.00446413998685,15.0,0
-166.979690873,1.36103187556,0.00017,0.00446407748747,15.0,0
-165.979700837,1.36549593823,0.00017,0.00446454623285,15.0,0
-164.979710804,1.36996046963,0.00017,0.00446428061045,15.0,0
-163.979720768,1.37442473541,0.00017,0.00446414779926,15.0,0
-162.979730733,1.37888886838,0.00017,0.00446408139367,15.0,0
-161.979740697,1.38335293495,0.00017,0.00446454818599,15.0,0
-160.979750663,1.3878174683,0.00017,0.004464281587,15.0,0
-159.979760628,1.39228173506,0.00017,0.00446414828752,15.0,0
-158.979770592,1.39674586852,0.00017,0.00446408163779,15.0,0
-157.979780556,1.40120993533,0.00017,0.00446454830808,15.0,0
-156.979790522,1.40567446881,0.00017,0.00446428164803,15.0,0
-155.979800487,1.41013873563,0.00017,0.00446414831803,15.0,0
-154.979810451,1.41460286912,0.00017,0.00446408165304,15.0,0
-153.979820415,1.41906693594,0.00017,0.00446454831574,15.0,0
-152.979830381,1.42353146943,0.00017,0.00446428165184,15.0,0
-151.979840346,1.42799573625,0.00017,0.00446414831992,15.0,0
-150.97985031,1.43245986975,0.00017,0.00446458164919,15.0,0
-149.979860277,1.43692443656,0.00017,0.00446429831854,15.0,0
-148.979870242,1.44138872005,0.00017,0.00446415665326,15.0,0
-147.979880206,1.44585286188,0.00017,0.00446408358862,15.0,0
-146.97989017,1.45031693064,0.00017,0.00446408358862,15.0,0
-145.979900134,1.4547809994,0.00017,0.00446501497804,15.0,0
-144.979910102,1.45924599954,0.00017,0.0044640149882,15.0,0
-143.979920066,1.46370999971,0.00017,0.00446401498809,15.0,0
-142.97993003,1.46817399987,0.00017,0.00446451498312,15.0,0
-141.979939995,1.47263850002,0.00017,0.00446426498561,15.0,0
-140.97994996,1.47710275018,0.00017,0.00446413998685,15.0,0
-139.979959925,1.48156687534,0.00017,0.00446407748747,15.0,0
-138.979969889,1.486030938,0.00017,0.00446454623284,15.0,0
-137.979979855,1.4904954694,0.00017,0.00446428061045,15.0,0
-136.979989819,1.49495973518,0.00017,0.00446414779926,15.0,0
-135.979999784,1.49942386815,0.00017,0.00446408139367,15.0,0
-134.980009748,1.50388793472,0.00017,0.0876206707706,15.0,0
-133.983845983,1.59139653229,0.000165,0.0876206707706,15.0,0
-132.987682219,1.67890512987,0.00016,0.495624869681,15.0,0
-132.108010514,2.15448655413,0.000129000000015,0.974151863139,15.0,0
-131.546140658,2.98171219734,7.70000000703e-05,1.3715177345,15.0,0
-131.348178406,3.96192184173,4.00000019451e-06,1.50482905556,15.0,0
-131.282258969,4.95974679023,4e-06,1.54912475111,15.0,0
-131.26058909,5.95951197082,4e-06,1.56368270459,15.0,0
-131.253475528,6.95948666912,4e-06,1.56846151392,15.0,0
-131.251140717,7.95948394344,4e-06,1.57003000857,15.0,0
-131.250374399,8.95948364982,4e-06,1.5705448107,15.0,0
-131.250122883,9.95948361819,4e-06,1.57071377579,15.0,0
-131.250040332,10.9594836148,4e-06,1.57076923243,15.0,0
-131.250013237,11.9594836144,4e-06,1.57078743406,15.0,0
-131.250004345,12.9594836144,4e-06,1.57079340808,15.0,0
-131.250001426,13.9594836144,4e-06,1.57079536883,15.0,0
-131.250000468,14.9594836144,4e-06,1.57079601238,15.0,0
-131.250000154,15.9594836144,4e-06,1.5707962236,15.0,0
-131.25000005,16.9594836144,4e-06,1.57079629292,15.0,0
-131.250000017,17.9594836144,4e-06,1.57079631568,15.0,0
-131.250000005,18.9594836144,4e-06,1.57079632315,15.0,0
-131.250000002,19.9594836144,4e-06,1.5707963256,15.0,0
-131.250000001,20.9594836144,4e-06,1.5707963264,15.0,0
-131.25,21.9594836144,4e-06,1.57079632667,15.0,0
-131.25,22.9594836144,4e-06,1.57079632675,15.0,0
-131.25,23.9594836144,4e-06,1.57079632678,15.0,0
-131.25,24.9594836144,4e-06,1.57079632679,15.0,0
-131.25,25.9594836144,4e-06,1.57079632679,15.0,0
-131.25,26.9594836144,4e-06,1.57079632679,15.0,0
-131.25,27.9594836144,4e-06,1.57079632679,15.0,0
-131.25,28.9594836144,4e-06,1.57079632679,15.0,0
-131.25,29.9594836144,4e-06,1.57079632679,15.0,0
-131.25,30.9594836144,4e-06,1.57079632679,15.0,0
-131.25,31.9594836144,4e-06,1.57079632679,15.0,0
-131.25,32.9594836144,4e-06,1.57079632679,15.0,0
-131.25,33.9594836144,4e-06,1.57079632679,15.0,0
-131.25,34.9594836144,4e-06,1.57079632679,15.0,0
-131.25,35.9594836144,4e-06,1.57079632679,15.0,0
-131.25,36.9594836144,4e-06,1.57079632679,15.0,0
-131.25,37.9594836144,4e-06,1.57079632679,15.0,0
-131.25,38.9594836144,4e-06,1.57079632679,15.0,0
-131.25,39.9594836144,4e-06,1.57079632679,15.0,0
-131.25,40.9594836144,4e-06,1.57079632679,15.0,0
-131.25,41.9594836144,4e-06,1.57079632679,15.0,0
-131.25,42.9594836144,4e-06,1.57079632679,15.0,0
-131.25,43.9594836144,4e-06,1.57079632679,15.0,0
-131.25,44.9594836144,4e-06,1.57079632679,15.0,0
-131.25,45.9594836144,4e-06,1.57079632679,15.0,0
-131.25,46.9594836144,4e-06,1.57079632679,15.0,0
-131.25,47.9594836144,4e-06,1.57079632679,15.0,0
-131.25,48.9594836144,4e-06,1.57079632679,15.0,0
-131.25,49.9594836144,4e-06,1.57079632679,15.0,0
-131.25,50.9594836144,4e-06,1.57079632679,15.0,0
-131.25,51.9594836144,4e-06,1.57079632679,15.0,0
