x,y,z,yaw,velocity,change_flag
-190.150429,-234.294748,0.000239,-0.0075805708411,15.0,0
-189.150457732,-234.302328498,0.000239,-0.0075805708411,15.0,0
-188.150486465,-234.309908996,0.000239,-0.00758107461686,15.0,0
-187.150515201,-234.317489998,0.000239,-0.00758057463141,15.0,0
-186.150543933,-234.325070501,0.000239,-0.00758082083388,15.0,0
-185.150572668,-234.332651249,0.000239,-0.00758082083388,15.0,0
-184.150601402,-234.340231997,0.000239,-0.00758107461704,15.0,0
-183.150630138,-234.347812999,0.000239,-0.00758057463138,15.0,0
-182.150658871,-234.355393501,0.000239,-0.00758082083388,15.0,0
-181.150687605,-234.362974249,0.000239,-0.00758082083388,15.0,0
-180.150716339,-234.370554997,0.000239,-0.00758107461705,15.0,0
-179.150745075,-234.378135999,0.000239,-0.00758057084111,15.0,0
-178.150773808,-234.385716498,0.000239,-0.00758057084111,15.0,0
-177.15080254,-234.393296996,0.000239,-0.00758107461687,15.0,0
-176.150831276,-234.400877998,0.000239,-0.00758107461709,15.0,0
-175.150860013,-234.408459,0.000239,-0.00758057084111,15.0,0
-174.150888745,-234.416039498,0.000239,-0.00758057084111,15.0,0
-173.150917477,-234.423619996,0.000239,-0.00758107461688,15.0,0
-172.150946214,-234.431200998,0.000239,-0.00758107461711,15.0,0
-171.15097495,-234.438782,0.000239,-0.0075805708411,15.0,0
-170.151003682,-234.446362499,0.000239,-0.0075805708411,15.0,0
-169.151032415,-234.453942997,0.000239,-0.00758107461688,15.0,0
-168.151061151,-234.461523999,0.000239,-0.00758107461712,15.0,0
-167.151089887,-234.469105001,0.000239,-0.00758057084107,15.0,0
-166.151118619,-234.476685499,0.000239,-0.00758057084107,15.0,0
-165.151147352,-234.484265997,0.000239,-0.00758107461695,15.0,0
-164.151176088,-234.491846999,0.000239,-0.00758107082661,15.0,0
-163.151204824,-234.499427998,0.000239,-0.00758107082661,15.0,0
-162.15123356,-234.507008996,0.000239,-0.0075800746461,15.0,0
-161.151262289,-234.514588998,0.000239,-0.00758107461681,15.0,0
-160.151291025,-234.52217,0.000239,-0.00758107082661,15.0,0
-159.151319761,-234.529750998,0.000239,-0.00758107082661,15.0,0
-158.151348498,-234.537331996,0.000239,-0.00758007464608,15.0,0
-157.151377226,-234.544911998,0.000239,-0.00758107461699,15.0,0
-156.151405962,-234.552493,0.000239,-0.00758107082656,15.0,0
-155.151434699,-234.560073998,0.000239,-0.00758107082656,15.0,0
-154.151463435,-234.567654997,0.000239,-0.00758007464599,15.0,0
-153.151492163,-234.575234999,0.000239,-0.00758107461704,15.0,0
-152.1515209,-234.582816001,0.000239,-0.00758107082658,15.0,0
-151.151549636,-234.590396999,0.000239,-0.00758107082658,15.0,0
-150.151578372,-234.597977997,0.000239,-0.00758007464597,15.0,0
-149.151607101,-234.605557999,0.000239,-0.00758107461707,15.0,0
-148.151635837,-234.613139001,0.000239,-0.00758107082658,15.0,0
-147.151664573,-234.620719999,0.000239,-0.00758107082658,15.0,0
-146.151693309,-234.628300998,0.000239,-0.00758007464588,15.0,0
-145.151722038,-234.635881,0.000239,-0.00758107082659,15.0,0
-144.151750774,-234.643461998,0.000239,-0.00758107082659,15.0,0
-143.15177951,-234.651042996,0.000239,-0.00758107461712,15.0,0
-142.151808246,-234.658623998,0.000239,-0.00758057463142,15.0,0
-141.151836979,-234.6662045,0.000239,0.0083400728504,15.0,0
-140.151871757,-234.657864524,0.0002375,0.0083400728504,15.0,0
-139.151906535,-234.649524548,0.000236,0.0620708604319,15.0,0
-138.153832313,-234.587493537,0.000226,0.117637052727,15.0,0
-137.160743575,-234.470127617,0.000218000000001,0.117637052727,15.0,0
-136.167654837,-234.352761696,0.000210000000001,0.241124881817,15.0,0
-135.196584864,-234.11396658,0.000187000000006,0.337164912288,15.0,0
-134.252888524,-233.783153616,0.000158000000012,0.458991228359,15.0,0
-133.35638864,-233.340109647,0.000122000000023,0.701151755415,15.0,0
-132.592288941,-232.695011476,3.10000003768e-05,0.848020734234,15.0,0
-131.930820105,-231.945038824,-2.39999999168e-05,1.04502483934,15.0,0
-131.428939663,-231.080101819,-8.59999998808e-05,1.2671080077,15.0,0
-131.129897889,-230.125861799,-0.000153999999843,1.47277341861,15.0,0
-131.032031881,-229.130662198,-0.000228999999789,1.56880558192,15.0,0
-131.030041137,-228.13066418,-0.000229,1.57075602249,15.0,0
-131.030000833,-227.130664181,-0.000229,1.5707955108,15.0,0
-131.030000017,-226.130664181,-0.000229,1.57079631027,15.0,0
-131.03,-225.130664181,-0.000229,1.57079632646,15.0,0
-131.03,-224.130664181,-0.000229,1.57079632679,15.0,0
-131.03,-223.130664181,-0.000229,1.57079632679,15.0,0
-131.03,-222.130664181,-0.000229,1.57079632679,15.0,0
-131.03,-221.130664181,-0.000229,1.57079632679,15.0,0
-131.03,-220.130664181,-0.000229,1.57079632679,15.0,0
-131.03,-219.130664181,-0.000229,1.57079632679,15.0,0
-131.03,-218.130664181,-0.000229,1.57079632679,15.0,0
