x,y,z,yaw,velocity,change_flag
-36.0,-925.327,-0.000557,1.57079632679,100.0,0
-36.0,-924.327,-0.000557,1.57079632679,100.0,0
-36.0,-923.327,-0.000557,1.57079632679,100.0,0
-36.0,-922.327,-0.000557,1.57079632679,100.0,0
-36.0,-921.327,-0.000557,1.57079632679,100.0,0
-36.0,-920.327,-0.000557,1.57079632679,100.0,0
-36.0,-919.327,-0.000557,1.57079632679,100.0,0
-36.0,-918.327,-0.000557,1.57079632679,100.0,0
-36.0,-917.327,-0.000557,1.57079632679,100.0,0
-36.0,-916.327,-0.000557,1.57079632679,100.0,0
-36.0,-915.327,-0.000557,1.57079632679,100.0,0
-36.0,-914.327,-0.000557,1.57079632679,100.0,0
-36.0,-913.327,-0.000557,1.57079632679,100.0,0
-36.0,-912.327,-0.000557,1.57079632679,100.0,0
-36.0,-911.327,-0.000557,1.57079632679,100.0,0
-36.0,-910.327,-0.000557,1.57079632679,100.0,0
-36.0,-909.327,-0.000557,1.57079632679,100.0,0
-36.0,-908.327,-0.000557,1.57079632679,100.0,0
-36.0,-907.327,-0.000557,1.57079632679,100.0,0
-36.0,-906.327,-0.000557,1.57079632679,100.0,0
-36.0,-905.327,-0.000557,1.57079632679,100.0,0
-36.0,-904.327,-0.000557,1.57079632679,100.0,0
-36.0,-903.327,-0.000557,1.57079632679,100.0,0
-36.0,-902.327,-0.000557,1.57079632679,100.0,0
-36.0,-901.327,-0.000557,1.57079632679,100.0,0
-36.0,-900.327,-0.000557,1.57079632679,100.0,0
-36.0,-899.327,-0.000557,1.57079632679,100.0,0
-36.0,-898.327,-0.000557,1.57079632679,100.0,0
-36.0,-897.327,-0.000557,1.57079632679,100.0,0
-36.0,-896.327,-0.000557,1.57079632679,100.0,0
-36.0,-895.327,-0.000557,1.57079632679,100.0,0
-36.0,-894.327,-0.000557,1.57079632679,100.0,0
-36.0,-893.327,-0.000557,1.57079632679,100.0,0
-36.0,-892.327,-0.000557,1.57079632679,100.0,0
-36.0,-891.327,-0.000557,1.57079632679,100.0,0
-36.0,-890.327,-0.000557,1.57079632679,100.0,0
-36.0,-889.327,-0.000557,1.57079632679,100.0,0
-36.0,-888.327,-0.000557,1.57079632679,100.0,0
-36.0,-887.327,-0.000557,1.57079632679,100.0,0
