x,y,z,yaw,velocity,change_flag
96.25,-230.0,-0.000229,1.57079632679,15.0,0
96.25,-229.0,-0.000229,1.57079632679,15.0,0
96.25,-228.0,-0.000229,1.57079632679,15.0,0
96.25,-227.0,-0.000229,1.57079632679,15.0,0
96.25,-226.0,-0.000229,1.57079632679,15.0,0
96.25,-225.0,-0.000229,1.57079632679,15.0,0
96.25,-224.0,-0.000229,1.57079632679,15.0,0
96.25,-223.0,-0.000229,1.57079632679,15.0,0
96.25,-222.0,-0.000229,1.57079632679,15.0,0
96.25,-221.0,-0.000229,1.57079632679,15.0,0
96.25,-220.0,-0.000229,1.57079632679,15.0,0
96.25,-219.0,-0.000229,1.57079632679,15.0,0
96.25,-218.0,-0.000229,1.57079632679,15.0,0
96.25,-217.0,-0.000229,1.57079632679,15.0,0
96.25,-216.0,-0.000229,1.57079632679,15.0,0
96.25,-215.0,-0.000229,1.57079632679,15.0,0
96.25,-214.0,-0.000229,1.57079632679,15.0,0
96.25,-213.0,-0.000229,1.57079632679,15.0,0
96.25,-212.0,-0.000229,1.57079632679,15.0,0
96.25,-211.0,-0.000229,1.57079632679,15.0,0
96.25,-210.0,-0.000229,1.57079632679,15.0,0
96.25,-209.0,-0.000229,1.57079632679,15.0,0
96.25,-208.0,-0.000229,1.57079632679,15.0,0
96.25,-207.0,-0.000229,1.57079632679,15.0,0
96.25,-206.0,-0.000229,1.57079632679,15.0,0
96.25,-205.0,-0.000229,1.57079632679,15.0,0
96.25,-204.0,-0.000229,1.57079632679,15.0,0
96.25,-203.0,-0.000229,1.57079632679,15.0,0
96.25,-202.0,-0.000229,1.57079632679,15.0,0
96.25,-201.0,-0.000229,1.57079632679,15.0,0
96.25,-200.0,-0.000229,1.57079632679,15.0,0
96.25,-199.0,-0.000229,1.57079632679,15.0,0
96.25,-198.0,-0.000229,1.57079632679,15.0,0
96.25,-197.0,-0.000229,1.57079632679,15.0,0
96.25,-196.0,-0.000229,1.57079632679,15.0,0
96.25,-195.0,-0.000229,1.57079632679,15.0,0
96.25,-194.0,-0.000229,1.57079632679,15.0,0
96.25,-193.0,-0.000229,1.57079632679,15.0,0
96.25,-192.0,-0.000229,1.57079632679,15.0,0
96.25,-191.0,-0.000229,1.57079632679,15.0,0
96.25,-190.0,-0.000229,1.57079632679,15.0,0
96.25,-189.0,-0.000229,1.57079632679,15.0,0
96.25,-188.0,-0.000229,1.57079632679,15.0,0
96.25,-187.0,-0.000229,1.57079632679,15.0,0
96.25,-186.0,-0.000229,1.57079632679,15.0,0
96.25,-185.0,-0.000229,1.57079632679,15.0,0
96.25,-184.0,-0.000229,1.57079632679,15.0,0
96.25,-183.0,-0.000229,1.57079632679,15.0,0
96.25,-182.0,-0.000229,1.57079632679,15.0,0
96.25,-181.0,-0.000229,1.57079632679,15.0,0
96.25,-180.0,-0.000229,1.57079632679,15.0,0
96.25,-179.0,-0.000229,1.57079632679,15.0,0
96.25,-178.0,-0.000229,1.57079632679,15.0,0
96.25,-177.0,-0.000229,1.57079632679,15.0,0
96.25,-176.0,-0.000229,1.57079632679,15.0,0
96.25,-175.0,-0.000229,1.57079632679,15.0,0
96.25,-174.0,-0.000229,1.57079632679,15.0,0
96.25,-173.0,-0.000229,1.57079632679,15.0,0
96.25,-172.0,-0.000229,1.57079632679,15.0,0
96.25,-171.0,-0.000229,1.57079632679,15.0,0
96.25,-170.0,-0.000229,1.57079632679,15.0,0
96.25,-169.0,-0.000229,1.57079632679,15.0,0
96.25,-168.0,-0.000229,1.57079632679,15.0,0
96.25,-167.0,-0.000229,1.57079632679,15.0,0
96.25,-166.0,-0.000229,1.57079632679,15.0,0
96.25,-165.0,-0.000229,1.57079632679,15.0,0
96.25,-164.0,-0.000229,1.57079632679,15.0,0
96.25,-163.0,-0.000229,1.57079632679,15.0,0
96.25,-162.0,-0.000229,1.57079632679,15.0,0
96.25,-161.0,-0.000229,1.57079632679,15.0,0
96.25,-160.0,-0.000229,1.57078632766,15.0,0
96.2500099991,-159.0,-0.000229,1.57078632679,15.0,0
96.2500199991,-158.0,-0.000229,1.57078632679,15.0,0
96.2500299991,-157.0,-0.000229,1.57078632679,15.0,0
96.2500399991,-156.0,-0.000229,1.57078632679,15.0,0
96.2500499991,-155.0,-0.000229,1.57078632679,15.0,0
96.2500599991,-154.0,-0.000229,1.57078632679,15.0,0
96.2500699991,-153.0,-0.000229,1.57078632679,15.0,0
96.2500799991,-152.0,-0.000229,1.57078632679,15.0,0
96.2500899991,-151.0,-0.000229,1.57078632679,15.0,0
96.2500999991,-150.0,-0.000229,1.57078632679,15.0,0
96.2501099991,-149.000000001,-0.000229,1.57078632679,15.0,0
96.2501199991,-148.000000001,-0.000229,1.57078632679,15.0,0
96.2501299991,-147.000000001,-0.000229,1.57078632679,15.0,0
96.2501399991,-146.000000001,-0.000229,1.57078632679,15.0,0
96.2501499991,-145.000000001,-0.000229,1.57078632679,15.0,0
96.2501599991,-144.000000001,-0.000229,1.57078632679,15.0,0
96.2501699991,-143.000000001,-0.000229,1.57078632679,15.0,0
96.2501799991,-142.000000001,-0.000229,1.57078732671,15.0,0
96.2501889992,-141.000000001,-0.000229,1.57078632688,15.0,0
96.2501989991,-140.000000001,-0.000229,1.57078632679,15.0,0
96.2502089991,-139.000000001,-0.000229,1.57078632679,15.0,0
96.2502189991,-138.000000001,-0.000229,1.57078632679,15.0,0
96.2502289991,-137.000000001,-0.000229,1.57078632679,15.0,0
96.2502389991,-136.000000001,-0.000229,1.57078632679,15.0,0
96.2502489991,-135.000000001,-0.000229,1.57078632679,15.0,0
96.2502589991,-134.000000001,-0.000229,1.57078632679,15.0,0
96.2502689991,-133.000000001,-0.000229,1.57078632679,15.0,0
96.2502789991,-132.000000001,-0.000229,1.57078632679,15.0,0
96.2502889991,-131.000000001,-0.000229,1.57078632679,15.0,0
96.2502989991,-130.000000001,-0.000229,1.57078632679,15.0,0
96.2503089991,-129.000000002,-0.000229,1.57078632679,15.0,0
96.2503189991,-128.000000002,-0.000229,1.57078632679,15.0,0
96.2503289991,-127.000000002,-0.000229,1.57078632679,15.0,0
96.2503389991,-126.000000002,-0.000229,1.57078632679,15.0,0
96.2503489991,-125.000000002,-0.000229,1.57078632679,15.0,0
96.2503589991,-124.000000002,-0.000229,1.57078632679,15.0,0
96.2503689991,-123.000000002,-0.000229,1.57078632679,15.0,0
96.2503789991,-122.000000002,-0.000229,1.57078632679,15.0,0
96.2503889991,-121.000000002,-0.000229,1.57078632679,15.0,0
96.2503989991,-120.000000002,-0.000229,1.57078632679,15.0,0
96.2504089991,-119.000000002,-0.000229,1.57078632679,15.0,0
96.2504189991,-118.000000002,-0.000229,1.57078632679,15.0,0
96.2504289991,-117.000000002,-0.000229,1.57078632679,15.0,0
96.2504389991,-116.000000002,-0.000229,1.57078632679,15.0,0
96.2504489991,-115.000000002,-0.000229,1.57078632679,15.0,0
96.2504589991,-114.000000002,-0.000229,1.57078632679,15.0,0
96.2504689991,-113.000000002,-0.000229,1.57078632679,15.0,0
96.2504789991,-112.000000002,-0.000229,1.57078632679,15.0,0
96.2504889991,-111.000000002,-0.000229,1.57078632679,15.0,0
96.2504989991,-110.000000002,-0.000229,1.57078632679,15.0,0
96.2505089991,-109.000000003,-0.000229,1.57078632679,15.0,0
96.2505189991,-108.000000003,-0.000229,1.57078632679,15.0,0
96.2505289991,-107.000000003,-0.000229,1.57078632679,15.0,0
96.2505389991,-106.000000003,-0.000229,1.57078632679,15.0,0
96.2505489991,-105.000000003,-0.000229,1.57078732671,15.0,0
96.2505579992,-104.000000003,-0.000229,1.57078632688,15.0,0
96.2505679991,-103.000000003,-0.000229,1.57078632679,15.0,0
96.2505779991,-102.000000003,-0.000229,1.57078632679,15.0,0
96.2505879991,-101.000000003,-0.000229,1.57078632679,15.0,0
96.2505979991,-100.000000003,-0.000229,1.57078632679,15.0,0
96.2506079991,-99.000000003,-0.000229,1.57078632679,15.0,0
96.2506179991,-98.0000000031,-0.000229,1.57078632679,15.0,0
96.2506279991,-97.0000000031,-0.000229,1.57078632679,15.0,0
96.2506379991,-96.0000000032,-0.000229,1.57078632679,15.0,0
96.2506479991,-95.0000000032,-0.000229,1.57078632679,15.0,0
96.2506579991,-94.0000000033,-0.000229,1.57078632679,15.0,0
96.2506679991,-93.0000000033,-0.000229,1.57078632679,15.0,0
96.2506779991,-92.0000000034,-0.000229,1.57078632679,15.0,0
96.2506879991,-91.0000000034,-0.000229,1.57078632679,15.0,0
96.2506979991,-90.0000000035,-0.000229,1.57078632679,15.0,0
96.2507079991,-89.0000000035,-0.000229,1.57078632679,15.0,0
96.2507179991,-88.0000000036,-0.000229,1.57078632679,15.0,0
96.2507279991,-87.0000000036,-0.000229,1.57078632679,15.0,0
96.2507379991,-86.0000000037,-0.000229,1.57078632679,15.0,0
96.2507479991,-85.0000000037,-0.000229,1.57071331067,15.0,0
