x,y,z,yaw,velocity,change_flag
196.58879,992.791445,-0.000175,-1.77674814389,100.0,0
196.384291045,991.812578218,-0.000175,-1.77674814389,100.0,0
196.179792091,990.833711435,-0.000175,-1.77674873557,100.0,0
195.975292557,989.854844774,-0.000175,-1.77674873557,100.0,0
195.770793024,988.875978113,-0.000175,-1.77674912275,100.0,0
195.566293111,987.89711153,-0.000175,-1.77674814389,100.0,0
195.361794156,986.918244748,-0.000175,-1.77674834838,100.0,0
195.157295002,985.939378008,-0.000175,-1.77674912275,100.0,0
194.952795089,984.960511425,-0.000175,-1.77674814389,100.0,0
194.748296134,983.981644643,-0.000175,-1.77674932725,100.0,0
194.543796021,983.002778103,-0.000175,-1.77674814389,100.0,0
194.339297067,982.02391132,-0.000175,-1.77674912275,100.0,0
194.134797154,981.045044738,-0.000175,-1.77674824614,100.0,0
193.9302981,980.066177977,-0.000175,-1.77674824614,100.0,0
193.725799045,979.087311215,-0.000175,-1.77674912275,100.0,0
193.521299132,978.108444633,-0.000175,-1.77674873557,100.0,0
193.316799599,977.129577972,-0.000175,-1.77674873557,100.0,0
193.112300065,976.15071131,-0.000175,-1.77674814389,100.0,0
192.90780111,975.171844528,-0.000175,-1.77674873557,100.0,0
192.703301577,974.192977867,-0.000175,-1.77674873557,100.0,0
192.498802043,973.214111205,-0.000175,-1.77674814389,100.0,0
192.294303088,972.235244423,-0.000175,-1.77674912275,100.0,0
192.089803176,971.256377841,-0.000175,-1.77674834839,100.0,0
191.885304021,970.2775111,-0.000175,-1.77674814389,100.0,0
191.680805066,969.298644318,-0.000175,-1.77674912275,100.0,0
191.476305154,968.319777736,-0.000175,-1.77674873557,100.0,0
191.27180562,967.340911074,-0.000175,-1.77674873557,100.0,0
191.067306086,966.362044413,-0.000175,-1.77674814389,100.0,0
190.862807132,965.383177631,-0.000175,-1.77674932725,100.0,0
190.658307019,964.40431109,-0.000175,-1.77674814389,100.0,0
190.453808064,963.425444308,-0.000175,-1.77674814389,100.0,0
190.24930911,962.446577526,-0.000175,-1.77674873557,100.0,0
190.044809576,961.467710864,-0.000175,-1.77674873557,100.0,0
189.840310042,960.488844203,-0.000175,-1.77674912275,100.0,0
189.63581013,959.509977621,-0.000175,-1.77674824614,100.0,0
189.431311075,958.531110859,-0.000175,-1.77674824614,100.0,0
189.22681202,957.552244098,-0.000175,-1.77674912275,100.0,0
189.022312108,956.573377516,-0.000175,-1.77674814389,100.0,0
188.817813153,955.594510733,-0.000175,-1.77674932725,100.0,0
188.61331304,954.615644193,-0.000175,-1.77674814389,100.0,0
188.408814086,953.636777411,-0.000175,-1.77674814389,100.0,0
188.204315131,952.657910628,-0.000175,-1.77674932725,100.0,0
187.999815018,951.679044088,-0.000175,-1.77674814389,100.0,0
187.795316064,950.700177305,-0.000175,-1.77674912275,100.0,0
187.590816151,949.721310723,-0.000175,-1.77674824614,100.0,0
187.386317096,948.742443962,-0.000175,-1.77674824614,100.0,0
187.181818042,947.7635772,-0.000175,-1.77674912275,100.0,0
186.977318129,946.784710618,-0.000175,-1.77674873557,100.0,0
186.772818595,945.805843957,-0.000175,-1.77674873557,100.0,0
186.568319062,944.826977296,-0.000175,-1.77674814389,100.0,0
186.363820107,943.848110513,-0.000175,-1.77674873557,100.0,0
186.159320573,942.869243852,-0.000175,-1.77674873557,100.0,0
185.95482104,941.89037719,-0.000175,-1.77674814389,100.0,0
185.750322085,940.911510408,-0.000175,-1.77674912275,100.0,0
185.545822173,939.932643826,-0.000175,-1.77674834839,100.0,0
185.341323018,938.953777085,-0.000175,-1.77674912275,100.0,0
185.136823105,937.974910503,-0.000175,-1.77674814389,100.0,0
184.932324151,936.996043721,-0.000175,-1.77674873557,100.0,0
184.727824617,936.017177059,-0.000175,-1.77674873557,100.0,0
184.523325083,935.038310398,-0.000175,-1.77674814389,100.0,0
184.318826129,934.059443616,-0.000175,-1.77674932725,100.0,0
184.114326016,933.080577075,-0.000175,-1.77674814389,100.0,0
183.909827061,932.101710293,-0.000175,-1.77674814389,100.0,0
183.705328107,931.122843511,-0.000175,-1.77674873557,100.0,0
183.500828573,930.143976849,-0.000175,-1.77674873557,100.0,0
183.296329039,929.165110188,-0.000175,-1.77674912275,100.0,0
183.091829127,928.186243606,-0.000175,-1.77674824614,100.0,0
182.887330072,927.207376844,-0.000175,-1.77674824614,100.0,0
182.682831017,926.228510083,-0.000175,-1.77674912275,100.0,0
182.478331105,925.249643501,-0.000175,-1.77674814389,100.0,0
182.27383215,924.270776718,-0.000175,-1.77674932725,100.0,0
182.069332037,923.291910178,-0.000175,-1.77674814389,100.0,0
181.864833083,922.313043396,-0.000175,-1.77674912275,100.0,0
181.66033317,921.334176814,-0.000175,-1.77674834839,100.0,0
181.455834015,920.355310073,-0.000175,-1.77674814389,100.0,0
181.251335061,919.376443291,-0.000175,-1.77674912275,100.0,0
181.046835148,918.397576708,-0.000175,-1.77674873557,100.0,0
180.842335614,917.418710047,-0.000175,-1.77674873557,100.0,0
180.637836081,916.439843386,-0.000175,-1.77674814389,100.0,0
180.433337126,915.460976603,-0.000175,-1.77674873557,100.0,0
180.228837592,914.482109942,-0.000175,-1.77674873557,100.0,0
180.024338059,913.503243281,-0.000175,-1.77674814389,100.0,0
179.819839104,912.524376498,-0.000175,-1.77674873557,100.0,0
179.61533957,911.545509837,-0.000175,-1.77674873557,100.0,0
179.410840037,910.566643176,-0.000175,-1.77674814389,100.0,0
179.206341082,909.587776393,-0.000175,-1.77674912275,100.0,0
179.001841169,908.608909811,-0.000175,-1.77674834839,100.0,0
178.797342015,907.630043071,-0.000175,-1.77674912275,100.0,0
178.592842102,906.651176488,-0.000175,-1.77674814389,100.0,0
178.388343148,905.672309706,-0.000175,-1.77674873557,100.0,0
178.183843614,904.693443045,-0.000175,-1.77674873557,100.0,0
177.97934408,903.714576383,-0.000175,-1.77674814389,100.0,0
177.774845126,902.735709601,-0.000175,-1.77674932725,100.0,0
177.570345013,901.756843061,-0.000175,-1.77674814389,100.0,0
177.365846058,900.777976278,-0.000175,-1.77674912275,100.0,0
177.161346145,899.799109696,-0.000175,-1.77674824614,100.0,0
176.956847091,898.820242935,-0.000175,-1.77674824614,100.0,0
176.752348036,897.841376173,-0.000175,-1.77674912275,100.0,0
176.547848123,896.862509591,-0.000175,-1.77674873557,100.0,0
176.34334859,895.88364293,-0.000175,-1.77674873557,100.0,0
176.138849056,894.904776268,-0.000175,-1.77674814389,100.0,0
175.934350102,893.925909486,-0.000175,-1.77674873557,100.0,0
175.729850568,892.947042825,-0.000175,-1.77674873557,100.0,0
175.525351034,891.968176163,-0.000175,-1.77674814389,100.0,0
175.32085208,890.989309381,-0.000175,-1.77674912275,100.0,0
175.116352167,890.010442799,-0.000175,-1.77674834839,100.0,0
174.911853012,889.031576058,-0.000175,-1.77674814389,100.0,0
174.707354058,888.052709276,-0.000175,-1.77674912275,100.0,0
174.502854145,887.073842694,-0.000175,-1.77674873557,100.0,0
174.298354611,886.094976032,-0.000175,-1.77674873557,100.0,0
174.093855077,885.116109371,-0.000175,-1.77674814389,100.0,0
173.889356123,884.137242589,-0.000175,-1.77674873557,100.0,0
